TimeDate,loadMW,loadKVAR,phaseA_amp,phaseA_amp.1,phaseC_amp
2018-01-02 02:30:00,2.404798359,1.3349999099999998,116.316120148,116.16141558000001,117.171179771
2018-01-02 02:45:00,2.357438162,1.3349999099999998,87.253589153,87.168912412,85.97543096499999
2018-01-02 03:00:00,2.3100779950000003,1.3349999099999998,78.96088028,78.57090377700001,72.544214726
2018-01-02 03:15:00,2.2627177979999997,1.3349999099999998,82.26161384500001,81.546657086,70.49772596400001
2018-01-02 03:30:00,2.215357617,1.3349999099999998,85.562346936,84.52240896200001,68.451237678
2018-01-02 03:45:00,2.1679974189999998,1.3349999099999998,88.86308050199997,87.49816417699999,66.404749871
2018-01-02 04:00:00,2.1206372239999998,1.3349999099999998,92.163814067,90.47391414599998,64.35826206300001
2018-01-02 04:15:00,2.073277041,1.3349999099999998,95.464547635,93.449671269,62.311773300999995
2018-01-02 04:30:00,2.0259168450000002,1.3349999099999998,98.765281199,96.42542123800001,60.265285967
2018-01-02 04:45:00,1.9785566630000002,1.3349999099999998,102.066014768,99.40117645299999,58.218797443999996
2018-01-02 05:00:00,1.9311964659999998,1.3349999099999998,105.366748332,102.376928329,56.17230915900001
2018-01-02 05:15:00,1.8838362690000003,1.3349999099999998,108.66748142399999,105.35268163699999,54.12582111400001
2018-01-02 05:30:00,1.836476096,1.3349999099999998,111.96821498799999,108.32843542100002,52.07933282799999
2018-01-02 05:45:00,1.789115898,1.3349999099999998,115.268948556,111.30418682099999,50.032845019999996
2018-01-02 06:00:00,1.741755715,1.3349999099999998,118.54347896499999,114.279942512,47.986356735
2018-01-02 06:15:00,1.694395526,1.3349999099999998,115.188679218,117.25569248199999,45.939868451
2018-01-02 06:30:00,1.647035339,1.3349999099999998,106.69811296499999,117.485489369,43.893380642
2018-01-02 06:45:00,1.5996751500000002,1.3349999099999998,98.20754718599999,105.44999980899999,41.846892358000005
2018-01-02 07:00:00,1.5523149520000001,1.3349999099999998,89.716980934,91.949999809,39.80040430900001
2018-01-02 07:15:00,1.504954771,1.3349999099999998,81.22641515900001,78.95434856499999,37.753916026
2018-01-02 07:30:00,1.4575945799999999,1.3349999099999998,76.10252141900001,77.621741295,35.707427978
2018-01-02 07:45:00,1.410234391,1.3349999099999998,78.78318643500002,81.14347887,33.660939932000005
2018-01-02 08:00:00,1.3628742020000002,1.3349999099999998,81.769911289,84.665215016,31.614451886
2018-01-02 08:15:00,1.315514007,1.3349999099999998,84.756637575,88.18695545100002,32.420507668999996
2018-01-02 08:30:00,1.268153825,1.3349999099999998,87.74336242499999,91.708695889,41.198630333000004
2018-01-02 08:45:00,1.044873864,1.3349999099999998,90.73008871099998,95.23043632499999,50.445205212999994
2018-01-02 09:00:00,0.653322824,1.3349999099999998,93.71681356499998,98.75217676099999,59.691780328000014
2018-01-02 09:15:00,0.26177178400000006,1.3349999099999998,96.70353984799999,102.273910523,68.938355446
2018-01-02 09:30:00,-0.129779241,1.3349999099999998,99.69026565600001,105.795650482,77.40434837299999
2018-01-02 09:45:00,-0.521330297,1.3349999099999998,102.67699146200002,109.317390919,84.486062526
2018-01-02 10:00:00,-0.9128813400000002,1.3349999099999998,105.66371679400001,112.839131355,91.54181194399999
2018-01-02 10:15:00,-1.304432378,1.3349999099999998,108.65044259999998,116.360871792,98.597560883
2018-01-02 10:30:00,-1.6959834249999997,1.3349999099999998,111.63716792999998,116.250513077,105.65330982099998
2018-01-02 10:45:00,-2.076013133,1.3349999099999998,114.62389373799999,91.16022062299999,112.70905971500001
2018-01-02 11:00:00,-2.075838895,1.3349999099999998,117.61061906799998,88.57973528000001,108.15444278900002
2018-01-02 11:15:00,-1.891323318,1.3349999099999998,118.5848732,116.1328125,101.10674142900002
2018-01-02 11:30:00,-1.7068077789999998,1.3349999099999998,113.70466232300001,111.612723351,96.55618000000003
2018-01-02 11:45:00,-1.5222922110000001,1.3349999099999998,108.458549976,107.09263372400001,92.00561809499997
2018-01-02 12:00:00,-1.3377766610000001,1.3349999099999998,103.212435245,102.572544575,87.455056191
2018-01-02 12:15:00,-1.153261103,1.3349999099999998,97.966320515,98.05245542499999,82.904494286
2018-01-02 12:30:00,-0.9687455469999999,1.3349999099999998,92.720207691,93.53236627599999,78.35393285600001
2018-01-02 12:45:00,-0.7842299939999999,1.3349999099999998,87.474093438,89.012276649,73.80337047600001
2018-01-02 13:00:00,-0.5997144320000001,1.3349999099999998,82.22797870599999,84.4921875,69.25280904899999
2018-01-02 13:15:00,-0.415198882,1.3349999099999998,77.05054664599999,79.972098351,64.702247141
2018-01-02 13:30:00,-0.230683322,1.3349999099999998,77.504970074,76.125754357,61.21548938700001
2018-01-02 13:45:00,-0.046167766000000006,1.3349999099999998,81.530815602,78.511560917,65.045103072
2018-01-02 14:00:00,0.13834779100000003,1.3349999099999998,85.556659698,82.413295269,70.26417541599997
2018-01-02 14:15:00,0.322863346,1.3349999099999998,89.582505227,86.315028668,75.483247279
2018-01-02 14:30:00,0.5073789,1.3349999099999998,93.6083498,90.216762543,80.70231962300001
2018-01-02 14:45:00,0.691894457,1.3349999099999998,97.634194851,94.118496894,85.921391963
2018-01-02 15:00:00,0.876410014,1.3349999099999998,101.660039902,98.020231248,91.14046383100002
2018-01-02 15:15:00,1.0609255650000002,1.3349999099999998,105.685884475,101.921965598,96.35953616899998
2018-01-02 15:30:00,1.2454411239999998,1.3349999099999998,109.711730003,105.823699953,101.57860803700001
2018-01-02 15:45:00,1.371237875,1.3349999099999998,113.73757409999999,109.725433347,104.598934175
2018-01-02 16:00:00,1.4212394179999996,1.3349999099999998,117.763419628,113.627167227,103.720027923
2018-01-02 16:15:00,1.47094138,1.3349999099999998,118.95550822999999,117.52890157499999,102.767982957
2018-01-02 16:30:00,1.520643349,1.3349999099999998,116.63599729500001,119.03900813999999,101.81593799099998
2018-01-02 16:45:00,1.5703453040000002,1.3349999099999998,114.307073118,116.62911128899998,100.863892554
2018-01-02 17:00:00,1.6200472610000003,1.3349999099999998,111.97814846200001,114.162606716,99.911848074
2018-01-02 17:15:00,1.669749231,1.3349999099999998,109.64922380499999,111.69610166499999,98.95980215400002
2018-01-02 17:30:00,1.7194511910000003,1.3349999099999998,107.32029867199999,109.229598522,98.00775766500001
2018-01-02 17:45:00,1.769153154,1.3349999099999998,104.99137449300001,106.763092994,97.055712222
2018-01-02 18:00:00,1.8188551119999998,1.3349999099999998,102.662449838,104.29659032800001,96.103667256
2018-01-02 18:15:00,1.868557074,1.3349999099999998,100.333525179,101.830084802,95.151621813
2018-01-02 18:30:00,1.9182590399999995,1.3349999099999998,98.004600048,99.363581181,94.19957685499998
2018-01-02 18:45:00,1.9679609969999998,1.3349999099999998,95.67567586799998,96.897077083,93.247531896
2018-01-02 19:00:00,2.017662957,1.3349999099999998,93.34675121400001,94.43057155600002,92.295486453
2018-01-02 19:15:00,2.067364917,1.3349999099999998,91.01782608000002,91.96406889000001,91.34344196400001
2018-01-02 19:30:00,2.1170668900000003,1.3349999099999998,88.688901426,89.49756336199998,90.391396044
